# Generated by scripts/generate_sound_compatibility.py
# left_sound\tright_sound\treplace_cost
б'	ц	27
б'	ж	20
б'	ш	27
б'	з	20
б'	з'	6
б'	с	27
б'	с'	13
б'	й	6
б'	л	20
б'	л'	6
б'	м	20
б'	м'	6
б'	н	20
б'	н'	6
б'	р	20
б'	ф	27
б'	ф'	13
б'	дж	20
б'	ч	27
б'	ў	20
п	<empty>	1000
п	а	20
п	о	20
п	у	20
п	і	20
п	ы	20
п	э	20
п	_а_	40
п	_о_	40
п	_у_	40
п	_і_	40
п	_ы_	40
п	_э_	40
п	б	3.5
п	б'	10.5
п	п	0
п	п'	7
п	в	13
п	в'	27
п	г	13
п	г'	27
п	х	6
п	х'	20
п	г*	13
п	г*'	27
п	к	6
п	к'	20
п	д	13
п	дз'	27
п	т	6
п	ц'	20
п	дз	13
п	ц	6
п	ж	13
п	ш	6
п	з	13
п	з'	27
п	с	6
п	с'	20
п	й	27
п	л	13
п	л'	27
п	м	13
п	м'	27
п	н	13
п	н'	27
п	р	13
п	ф	6
п	ф'	20
п	дж	13
п	ч	6
п	ў	13
п'	<empty>	1000
п'	а	20
п'	о	20
п'	у	20
п'	і	20
п'	ы	20
п'	э	20
п'	_а_	40
п'	_о_	40
п'	_у_	40
п'	_і_	40
п'	_ы_	40
п'	_э_	40
п'	б	10.5
п'	б'	3.5
п'	п	7
п'	п'	0
п'	в	27
п'	в'	13
п'	г	27
п'	г'	13
п'	х	20
п'	х'	6
п'	г*	27
п'	г*'	13
п'	к	20
п'	к'	6
п'	д	27
п'	дз'	13
п'	т	20
п'	ц'	6
п'	дз	27
п'	ц	20
п'	ж	27
п'	ш	20
п'	з	27
п'	з'	13
п'	с	20
п'	с'	6
п'	й	13
п'	л	27
п'	л'	13
п'	м	27
п'	м'	13
п'	н	27
п'	н'	13
п'	р	27
п'	ф	20
п'	ф'	6
п'	дж	27
п'	ч	20
п'	ў	27
в	<empty>	1000
в	а	15
в	о	15
в	у	15
в	і	15
в	ы	15
в	э	15
в	_а_	30
в	_о_	30
в	_у_	30
в	_і_	30
в	_ы_	30
в	_э_	30
в	б	6
в	б'	20
в	п	13
в	п'	27
в	в	0
в	в'	7
в	г	6
в	г'	20
в	х	13
в	х'	27
в	г*	6
в	г*'	20
в	к	13
в	к'	27
в	д	6
в	дз'	20
в	т	13
в	ц'	27
в	дз	6
